"KodeUnit","Tanggal","NoBukti","NoInput","KodeBudidaya","KodeAfdeling","Norek","KodeBarang","Netral","kdblok","KodeUnsur","Uraian","Jml_fisik","Debet","Kredit","Aplikasi",
"13","22-12-2016 00:00:00","A58201612-V00220","A58201612-00220","02","11","300030100","00301007","","","B","Pembebanan 30 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","299479,173553719","TUP",
"13","20-12-2016 00:00:00","A58201612-V00188","A58201612-00188","02","14","300030100","00301007","","","B","Pembebanan 5.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","54904,5234943746","TUP",
"13","20-12-2016 00:00:00","A58201612-V00189","A58201612-00189","02","12","300030100","00301007","","","B","Pembebanan 22.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","224609,4","TUP",
"13","01-12-2016 00:00:00","A58201612-V00010","A58201612-00010","02","12","300030100","00301007","","","B","Pembebanan 22.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","202655,748702743","TUP",
"13","01-12-2016 00:00:00","A58201612-V00011","A58201612-00011","02","10","300030100","00301007","","","B","Pembebanan 75 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","675519,148134188","TUP",
"13","24-12-2016 00:00:00","A58201612-V00257","A58201612-00257","02","11","300030100","00301007","","","B","Pembebanan 48 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","495053,001367989","TUP",
"13","24-12-2016 00:00:00","A58201612-V00255","A58201612-00255","02","14","300030100","00301007","","","B","Pembebanan 45 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","464112,194244604","TUP",
"13","24-12-2016 00:00:00","A58201612-V00255","A58201612-00255","02","14","300030100","00301007","","","B","Pembebanan 7.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","77352,0323741007","TUP",
"13","24-12-2016 00:00:00","A58201612-V00254","A58201612-00254","02","12","300030100","00301007","","","B","Pembebanan 22.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","232056,09540636","TUP",
"13","13-12-2016 00:00:00","A58201612-V00098","A58201612-00098","02","12","300030100","00301007","","","B","Pembebanan 22.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","224609,410609037","TUP",
"13","01-12-2016 00:00:00","A58201612-V00005","A58201612-00005","02","11","300030100","00301007","","","B","Pembebanan 8 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","72055,3764044944","TUP",
"13","01-12-2016 00:00:00","A58201612-V00006","A58201612-00006","02","11","300030100","00301007","","","B","Pembebanan 30 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","270207,669491525","TUP",
"13","24-12-2016 00:00:00","A58201612-V00252","A58201612-00252","02","14","300030100","00301007","","","B","Pembebanan 10 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","103136,043360434","TUP",
"13","01-12-2016 00:00:00","A58201612-V00007","A58201612-00007","02","14","300030100","00301007","","","B","Pembebanan 30 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","270207,662337662","TUP",
"13","01-12-2016 00:00:00","A58201612-V00009","A58201612-00009","02","12","300030100","00301007","","","B","Pembebanan 7 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","63048,4579646018","TUP",
"13","31-12-2016 00:00:00","A58201612-V00359","A58201612-00359","02","14","300030100","00301007","","","B","Pembebanan 7.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","77777,3954372624","TUP",
"13","31-12-2016 00:00:00","A58201612-V00360","A58201612-00360","02","14","300030100","00301007","","","B","Pembebanan 9 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","93332,8824884793","TUP",
"13","31-12-2016 00:00:00","A58201612-V00361","A58201612-00361","02","10","300030100","00301007","","","B","Pembebanan 7 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","72592,2409778813","TUP",
"13","31-12-2016 00:00:00","A58201612-V00361","A58201612-00361","02","10","300030100","00301007","","","B","Pembebanan 6 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","62221,9208381839","TUP",
"13","13-12-2016 00:00:00","A58201612-V00097","A58201612-00097","02","14","300030100","00301007","","","B","Pembebanan 37.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","374349,004907306","TUP",
"13","13-12-2016 00:00:00","A58201612-V00097","A58201612-00097","02","14","300030100","00301007","","","B","Pembebanan 15 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","149739,601962923","TUP",
"13","30-12-2016 00:00:00","A58201612-V00350","A58201612-00350","02","14","300030100","00301007","","","B","Pembebanan 7.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","77777,3979836774","TUP",
"13","30-12-2016 00:00:00","A58201612-V00351","A58201612-00351","02","14","300030100","00301007","","","B","Pembebanan 11.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","119258,674418605","TUP",
"13","31-12-2016 00:00:00","A58201612-V00356","A58201612-00356","02","11","300030100","00301007","","","B","Pembebanan 5 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","51851,6","TUP",
"13","31-12-2016 00:00:00","A58201612-V00357","A58201612-00357","02","11","300030100","00301007","","","B","Pembebanan 7 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","72592,236997319","TUP",
"13","31-12-2016 00:00:00","A58201612-V00357","A58201612-00357","02","11","300030100","00301007","","","B","Pembebanan 5 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","51851,5978552279","TUP",
"13","31-12-2016 00:00:00","A58201612-V00359","A58201612-00359","02","14","300030100","00301007","","","B","Pembebanan 45 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","466664,372623574","TUP",
"13","26-12-2016 00:00:00","A58201612-V00284","A58201612-00284","02","14","300030100","00301007","","","B","Pembebanan 2.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","25784,0091901206","TUP",
"13","26-12-2016 00:00:00","A58201612-V00286","A58201612-00286","02","12","300030100","00301007","","","B","Pembebanan 30 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","309408,13225058","TUP",
"13","26-12-2016 00:00:00","A58201612-V00287","A58201612-00287","02","12","300030100","00301007","","","B","Pembebanan 10 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","103136,045673077","TUP",
"13","26-12-2016 00:00:00","A58201612-V00288","A58201612-00288","02","10","300030100","00301007","","","B","Pembebanan 6 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","61881,6204379562","TUP",
"13","24-12-2016 00:00:00","A58201612-V00256","A58201612-00256","02","14","300030100","00301007","","","B","Pembebanan 6 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","61881,6220275344","TUP",
"13","31-12-2016 00:00:00","A58201612-V00355","A58201612-00355","02","11","300030100","00301007","","","B","Pembebanan 40 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","414812,808184143","TUP",
"13","05-12-2016 00:00:00","A58201612-V00037","A58201612-00037","02","11","300030100","00301007","","","B","Pembebanan 30 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","270207,683109118","TUP",
"13","05-12-2016 00:00:00","A58201612-V00039","A58201612-00039","02","12","300030100","00301007","","","B","Pembebanan 7 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","63048,4587441619","TUP",
"13","05-12-2016 00:00:00","A58201612-V00040","A58201612-00040","02","12","300030100","00301007","","","B","Pembebanan 22.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","202655,747516989","TUP",
"13","29-12-2016 00:00:00","A58201612-V00331","A58201612-00331","02","10","300030100","00301007","","","B","Pembebanan 6 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","61881,6350364964","TUP",
"13","23-12-2016 00:00:00","A58201612-V00244","A58201612-00244","02","10","300030100","00301007","","","B","Pembebanan 5 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","49913,1927710843","TUP",
"13","26-12-2016 00:00:00","A58201612-V00284","A58201612-00284","02","14","300030100","00301007","","","B","Pembebanan 6 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","61881,6220562895","TUP",
"13","05-12-2016 00:00:00","A58201612-V00031","A58201612-00031","02","14","300030100","00301007","","","B","Pembebanan 5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","45034,6130301705","TUP",
"13","05-12-2016 00:00:00","A58201612-V00032","A58201612-00032","02","14","300030100","00301007","","","B","Pembebanan 30 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","270207,65976201","TUP",
"13","05-12-2016 00:00:00","A58201612-V00032","A58201612-00032","02","14","300030100","00301007","","","B","Pembebanan 15 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","135103,829881005","TUP",
"13","05-12-2016 00:00:00","A58201612-V00034","A58201612-00034","02","10","300030100","00301007","","","B","Pembebanan 75 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","675519,183111519","TUP",
"13","05-12-2016 00:00:00","A58201612-V00035","A58201612-00035","02","10","300030100","00301007","","","B","Pembebanan 8 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","72055,3809758502","TUP",
"13","05-12-2016 00:00:00","A58201612-V00036","A58201612-00036","02","10","300030100","00301007","","","B","Pembebanan 3 PREMIUM 2 TAX Utk.Afdeling/Bagian Purbasari","0","0","27020,7660208644","TUP",
"13","25-12-2016 00:00:00","A58201612-V00273","A58201612-00273","02","11","300030100","00301007","","","B","Pembebanan 48 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","495053,006856024","TUP",
"13","25-12-2016 00:00:00","A58201612-V00274","A58201612-00274","02","14","300030100","00301007","","","B","Pembebanan 6 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","61881,6258992806","TUP",
"13","27-12-2016 00:00:00","A58201612-V00306","A58201612-00306","02","14","300030100","00301007","","","B","Pembebanan 45 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","464112,166446499","TUP",
"13","27-12-2016 00:00:00","A58201612-V00306","A58201612-00306","02","14","300030100","00301007","","","B","Pembebanan 7.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","77352,0277410832","TUP",
"13","27-12-2016 00:00:00","A58201612-V00307","A58201612-00307","02","14","300030100","00301007","","","B","Pembebanan 11.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","118606,445706175","TUP",
"13","05-12-2016 00:00:00","A58201612-V00031","A58201612-00031","02","14","300030100","00301007","","","B","Pembebanan 4 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","36027,6904241364","TUP",
"13","18-12-2016 00:00:00","A58201612-V00166","A58201612-00166","02","14","300030100","00301007","","","B","Pembebanan 45 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","449218,824681685","TUP",
"13","18-12-2016 00:00:00","A58201612-V00166","A58201612-00166","02","14","300030100","00301007","","","B","Pembebanan 7.5 PREMIUM 2 TAX Utk.Afdeling/Bagian Citawa","0","0","74869,8041136141","TUP",
"13","18-12-2016 00:00:00","A58201612-V00168","A58201612-00168","02","12","300030100","00301007","","","B","Pembebanan 3 PREMIUM 2 TAX Utk.Afdeling/Bagian Srikandi","0","0","29947,9217758985","TUP",
"13","26-12-2016 00:00:00","A58201612-V00289","A58201612-00289","02","11","300030100","00301007","","","B","Pembebanan 5 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","51568,0208333333","TUP",
"13","26-12-2016 00:00:00","A58201612-V00290","A58201612-00290","02","11","300030100","00301007","","","B","Pembebanan 48 PREMIUM 2 TAX Utk.Afdeling/Bagian Kiararoa","0","0","495052,978881988","TUP",
"13","31-12-2016 00:00:00","GJI201612V-20301","","02","20","154032000","","","","G","Potongan Jamsostek & BPJS Bulan : 12-2016","0","1433001","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-20302","","02","20","154032000","","","","G","Pot.Dapenbun Bbn.Perusahaan Bulan : 12-2016","0","243912","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-20302","","02","20","603190205","","0200","","G","Tunj.Dapenbun Bbn.Perusahaan Bulan : 12-2016","0","243912","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-20304","","02","20","154032000","","","","G","Potongan Koperasi Bulan :12-2016","0","9061642","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-20306","","02","20","154032000","","","","G","Potongan BPJS Kesehatan Bulan : 12-2016","0","1251646","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","602140400","","0200","","G","Upah Harian Bulan : 12-2016","0","3155845","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603020100","","0200","","G","Upah Harian Bulan : 12-2016","0","1332006","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603020100","","0205","","G","Upah Harian Bulan : 12-2016","0","1332006","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603030100","","0200","","G","Upah Harian Bulan : 12-2016","0","3196830","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603030101","","0200","","G","Upah Harian Bulan : 12-2016","0","2131220","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603030101","","0205","","G","Upah Harian Bulan : 12-2016","0","1967280","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603030102","","0200","","G","Upah Harian Bulan : 12-2016","0","7459270","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603030103","","0200","","G","Upah Harian Bulan : 12-2016","0","12541410","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603030300","","0200","","G","Upah Harian Bulan : 12-2016","0","2131220","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603030300","","0205","","G","Upah Harian Bulan : 12-2016","0","3360770","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603040200","","0200","","G","Upah Harian Bulan : 12-2016","0","16967790","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","603100300","","0200","","G","Upah Harian Bulan : 12-2016","0","6270705","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","605020200","","0200","","G","Upah Harian Bulan : 12-2016","0","4262440","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30101","","02","20","605020200","","0205","","G","Upah Harian Bulan : 12-2016","0","983640","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","603020100","","0200","","G","Premi/Lembur Bulan :12-2016","0","165532","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","603020100","","0205","","G","Premi/Lembur Bulan :12-2016","0","219425","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","603030101","","0200","","G","Premi/Lembur Bulan :12-2016","0","408493","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","603030102","","0200","","G","Premi/Lembur Bulan :12-2016","0","904282","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","603030103","","0200","","G","Premi/Lembur Bulan :12-2016","0","1395325","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","603030300","","0200","","G","Premi/Lembur Bulan :12-2016","0","1032123","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","603040200","","0200","","G","Premi/Lembur Bulan :12-2016","0","2592861","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30110","","02","20","605020200","","0200","","G","Premi/Lembur Bulan :12-2016","0","577570","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-30304","","02","20","154042000","","","","G","Potongan Koperasi Bulan :12-2016","0","10613000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00101","","02","21","600000200","","0200","","G","Gaji Bulan : 12-2016","0","3148000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00102","","02","21","600000211","","0200","","G","Tunjangan Tetap Bulan :12-2016","0","1048000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00104","","02","21","403010100","","","","G","BPJS Kesehatan Bulan : 12-2016","0","167840","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00104","","02","21","600000204","","0200","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 12-2016","0","274418","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00105","","02","21","600000205","","0200","","G","Tunj.Dapenbun Bulan : 12-2016","0","71224","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00203","","02","21","600000213","","0200","","G","Tunjangan Jabatan Bulan : 12-2016","0","847000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00301","","02","21","154010000","","","","G","Potongan Jamsostek & BPJS Bulan : 12-2016","0","610098","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00302","","02","21","154010000","","","","G","Potongan Dapenbun Bulan : 12-2016","0","132013","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00303","","02","21","154010000","","","","G","Pinjaman Peg.Staf Bulan : 12-2016","0","1330667","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-00304","","02","21","154010000","","","","G","Potongan Koperasi Bulan : 12-2016","0","631150","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10101","","02","21","401010000","","","","G","Gaji Bulan : 12-2016","0","1360000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10101","","02","21","603010100","","0200","","G","Gaji Bulan : 12-2016","0","12711000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10101","","02","21","603020000","","0200","","G","Gaji Bulan : 12-2016","0","2547000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10101","","02","21","603030003","","0200","","G","Gaji Bulan : 12-2016","0","1071000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10101","","02","21","605010000","","0200","","G","Gaji Bulan : 12-2016","0","1187000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10101","","02","21","605020100","","0200","","G","Gaji Bulan : 12-2016","0","1066000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10102","","02","21","404170000","","","","G","Tunjangan Tetap Bulan : 12-2016","0","452000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10102","","02","21","603190111","","0200","","G","Tunjangan Tetap Bulan : 12-2016","0","5434000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10102","","02","21","605190111","","0200","","G","Tunjangan Tetap Bulan : 12-2016","0","749000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10104","","02","21","404010100","","","","G","Tunj.BPJS Kesehatan Bbn.Persh. Bulan : 12-2016","0","1474115","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10104","","02","21","404100000","","","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 12-2016","0","118505","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10104","","02","21","603190104","","0200","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 12-2016","0","1423302","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10104","","02","21","605190104","","0200","","G","Tunj.Jamsostek & BPJS Bbn.Persh. Bulan : 12-2016","0","196331","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10105","","02","21","404060000","","","","G","Tunj.Dapenbun Bbn.Persh. Bulan : 12-2016","0","29832","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10105","","02","21","603190105","","0200","","G","Tunj.Dapenbun Bbn.Persh. Bulan : 12-2016","0","354532","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10105","","02","21","605190105","","0200","","G","Tunj.Dapenbun Bbn.Persh. Bulan : 12-2016","0","47629","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10109","","02","21","603010100","","0200","","G","Lain-Lain Bulan : 12-2016","0","381293","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10203","","02","21","603190113","","0200","","G","Tunjangan Jabatan Bulan : 12-2016","0","238000","0","GUP",
"13","31-12-2016 00:00:00","GJI201612V-10301","","02","21","154022100","","","","G","Potongan Jamsostek & BPJS Bulan : 12-2016","0","4378088","0","GUP",
"13","09-12-2016 00:00:00","A58201612-V00077","A58201612-00077","02","20","605040000","01200074","0200","","B","Pemakaian 5 PLAKBAND NACHI 3"" LOGO PTPN Utk.Afdeling/Bagian Pabrik Purbasari","5","158771","0","TUP",
"13","06-12-2016 00:00:00","A58201612-V00048","A58201612-00048","02","20","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","200","269386,632911392","0","TUP",
"13","20-12-2016 00:00:00","A58201612-V00184","A58201612-00184","02","20","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","200","269386,591549296","0","TUP",
"13","15-12-2016 00:00:00","A58201612-V00120","A58201612-00120","02","20","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","200","269386,613333333","0","TUP",
"13","23-12-2016 00:00:00","A58201612-V00234","A58201612-00234","02","20","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","200","269386,643109541","0","TUP",
"13","22-12-2016 00:00:00","A58201612-V00213","A58201612-00213","02","10","605040000","01200112","0200","","B","Pemakaian 120 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Purbasari","120","161631,961904762","0","TUP",
"13","26-12-2016 00:00:00","A58201612-V00283","A58201612-00283","02","20","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","200","269386,615969582","0","TUP",
"13","27-12-2016 00:00:00","A58201612-V00305","A58201612-00305","02","20","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","200","269386,58436214","0","TUP",
"13","29-12-2016 00:00:00","A58201612-V00339","A58201612-00339","02","20","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","200","269386,604651163","0","TUP",
"13","21-12-2016 00:00:00","A58201612-V00195","A58201612-00195","02","21","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Pasir Junghuhn","200","269386,626865672","0","TUP",
"13","31-12-2016 00:00:00","A58201612-V00364","A58201612-00364","02","20","605040000","01200112","0200","","B","Pemakaian 500 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","500","673466,41025641","0","TUP",
"13","22-12-2016 00:00:00","A58201612-V00214","A58201612-00214","02","21","605040000","01200112","0200","","B","Pemakaian 200 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Pasir Junghuhn","200","269386,600660066","0","TUP",
"13","28-12-2016 00:00:00","A58201612-V00319","A58201612-00319","02","20","605040000","01200112","0200","","B","Pemakaian 80 PLASTIK INNER UK. 120CM X 80CM Utk.Afdeling/Bagian Pabrik Purbasari","80","107754,65470852","0","TUP",
"13","20-12-2016 00:00:00","A58201612-V00184","A58201612-00184","02","20","080020900","01200222","","","B","Pemakaian 320 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Purbasari","320","120620,299500832","0","TUP",
"13","17-12-2016 00:00:00","A58201612-V00157","A58201612-00157","02","20","080020900","01200222","","","B","Pemakaian 600 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Purbasari","600","226163,058637084","0","TUP",
"13","24-12-2016 00:00:00","A58201612-V00260","A58201612-00260","02","20","080020900","01200222","","","B","Pemakaian 225 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Purbasari","225","84811,1478260869","0","TUP",
"13","09-12-2016 00:00:00","A58201612-V00077","A58201612-00077","02","20","080020900","01200222","","","B","Pemakaian 400 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Purbasari","400","150775,37065053","0","TUP",
"13","14-12-2016 00:00:00","A58201612-V00105","A58201612-00105","02","21","080020900","01200222","","","B","Pemakaian 200 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Pasir Junghuhn","200","75387,6755070203","0","TUP",
"13","21-12-2016 00:00:00","A58201612-V00195","A58201612-00195","02","21","080020900","01200222","","","B","Pemakaian 200 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Pasir Junghuhn","200","75387,6752136752","0","TUP",
"13","31-12-2016 00:00:00","A58201612-V00364","A58201612-00364","02","20","080020900","01200222","","","B","Pemakaian 500 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Purbasari","500","188469,195402299","0","TUP",
"13","28-12-2016 00:00:00","A58201612-V00314","A58201612-00314","02","20","080020900","01200222","","","B","Pemakaian 400 KANTONG TEA SAMPLE (LAMA) Utk.Afdeling/Bagian Pabrik Purbasari","400","150775,379157428","0","TUP",
"13","31-12-2016 00:00:00","A58201612-V00364","A58201612-00364","02","20","605040000","01200293","0205","","B","Pemakaian 30 KARTON BOX WALLAND BLEND Utk.Afdeling/Bagian Pabrik Purbasari","30","1772097","0","TUP",
"13","17-12-2016 00:00:00","A58201612-V00156","A58201612-00156","02","20","605040000","01200293","0205","","B","Pemakaian 10 KARTON BOX WALLAND BLEND Utk.Afdeling/Bagian Pabrik Purbasari","10","370000","0","TUP",
"13","20-12-2016 00:00:00","A58201612-V00184","A58201612-00184","02","20","605040000","01200312","0200","","B","Pemakaian 320 PAPER SACK (LOKAL) Utk.Afdeling/Bagian Pabrik Purbasari","320","7616000","0","TUP",
"13","09-12-2016 00:00:00","A58201612-V00077","A58201612-00077","02","20","605040000","01200312","0200","","B","Pemakaian 400 PAPER SACK (LOKAL) Utk.Afdeling/Bagian Pabrik Purbasari","400","9520000","0","TUP",
"13","24-12-2016 00:00:00","A58201612-V00260","A58201612-00260","02","20","605040000","01200312","0200","","B","Pemakaian 225 PAPER SACK (LOKAL) Utk.Afdeling/Bagian Pabrik Purbasari","225","5931981","0","TUP",
"13","29-12-2016 00:00:00","A58201612-V00340","A58201612-00340","02","20","605040000","01200312","0200","","B","Pemakaian 275 PAPER SACK (LOKAL) Utk.Afdeling/Bagian Pabrik Purbasari","275","7250197","0","TUP",
"13","14-12-2016 00:00:00","A58201612-V00105","A58201612-00105","02","21","605040000","01200312","0200","","B","Pemakaian 200 PAPER SACK (LOKAL) Utk.Afdeling/Bagian Pabrik Pasir Junghuhn","200","4760000","0","TUP",
"13","31-12-2016 00:00:00","A58201612-V00379","A58201612-00379","02","20","605040000","01200446","0200","","B","Pemakaian 100 PLASTIK CONTOH Utk.Afdeling/Bagian Pabrik Purbasari","100","65333,0049261084","0","TUP",
"13","31-12-2016 00:00:00","A58201612-V00380","A58201612-00380","02","21","605040000","01200446","0200","","B","Pemakaian 50 PLASTIK CONTOH Utk.Afdeling/Bagian Pabrik Pasir Junghuhn","50","32666,5048543689","0","TUP",
