"Kodeunit","kdbeli","nofaktur","tglfaktur","tglkembali","jmlpak","jmlkg","nilai","mutasi","nilaibayar","Batal",
"29","L07187","FAK201807V00466","03/07/2018 0:00:00","17/07/2018 0:00:00","96","4,32","918720","0","0","",
"29","L07187","FAK201807V00467","03/07/2018 0:00:00","17/07/2018 0:00:00","48","9,6","503976","0","0","",
"29","L07276","FAK201810V00867","08/10/2018 0:00:00","26/10/2018 0:00:00","100","50","3499999,8","0","0","",
"29","L07187","FAK201804V00227","25/04/2018 0:00:00","16/05/2018 0:00:00","168","18,72","1674684","0","0","",
"29","L07187","FAK201801V00042","22/01/2018 0:00:00","31/01/2018 0:00:00","120","16,56","1497144","0","0","",
"29","L07276","FAK201809V00749","17/09/2018 0:00:00","26/10/2018 0:00:00","1200","43,92","8717280","0","0","",
"29","L00035","FAK201905V00332","27/05/2019 0:00:00","29/05/2019 0:00:00","1056","52,8","4530240","0","0","",
"29","L00044","FAK201809V00755","18/09/2018 0:00:00","26/10/2018 0:00:00","960","43,2","7489919,71","0","0","",
"29","L00044","FAK201805V00265","04/05/2018 0:00:00","16/05/2018 0:00:00","480","21,6","4524960","0","0","",
"29","L00044","FAK201805V00266","04/05/2018 0:00:00","16/05/2018 0:00:00","480","24","4593600","0","0","",
"29","L00035","FAK201902V00093","14/02/2019 0:00:00","27/03/2019 0:00:00","912","45,6","3912480","0","0","",
"29","L07258","FAK201806V00431","26/06/2018 0:00:00","07/11/2018 0:00:00","19680","631,2","64379040","0","0","",
"29","L00035","FAK201811V01013","14/11/2018 0:00:00","30/11/2018 0:00:00","1056","52,8","4530240","0","0","",
"29","L00035","FAK201809V00796","25/09/2018 0:00:00","26/10/2018 0:00:00","96","4,32","918720","0","0","",
"29","L00035","FAK201809V00729","10/09/2018 0:00:00","26/10/2018 0:00:00","1104","54,96","4952640","0","0","",
"29","L00035","FAK201807V00492","11/07/2018 0:00:00","20/07/2018 0:00:00","1056","52,8","4530240","0","0","",
"29","L07067","FAK201807V00469","05/07/2018 0:00:00","09/07/2018 0:00:00","144","6,48","1267200","0","0","",
"29","L07067","FAK201803V00155","21/03/2018 0:00:00","09/07/2018 0:00:00","720","12,36","1782000","0","0","",
"29","L00048","FAK201811V01074","27/11/2018 0:00:00","30/11/2018 0:00:00","480","21,6","4593600","0","0","",
"29","L00056","FAK201807V00501","13/07/2018 0:00:00","02/08/2018 0:00:00","18720","237,6","28881600","0","0","",
"29","L00056","FAK201806V00439","29/06/2018 0:00:00","30/08/2018 0:00:00","384","17,28","3938880","0","0","",
"29","L00048","FAK201808V00633","20/08/2018 0:00:00","30/08/2018 0:00:00","432","19,44","3088800","0","0","",
"29","L00048","FAK201804V00224","24/04/2018 0:00:00","30/04/2018 0:00:00","3600","162","34452000","0","0","",
"29","L00041","FAK201808V00573","03/08/2018 0:00:00","06/08/2018 0:00:00","384","18,72","2154240","0","0","",
"29","L00041","FAK201806V00428","26/06/2018 0:00:00","04/07/2018 0:00:00","432","20,88","2613600","0","0","",
"29","L00050","FAK201901V00018","17/01/2019 0:00:00","02/04/2019 0:00:00","576","26,88","4202880","0","0","",
"29","L00041","FAK201805V00248","03/05/2018 0:00:00","15/05/2018 0:00:00","336","16,32","1948320","0","0","",
"29","L00056","FAK201806V00440","29/06/2018 0:00:00","27/08/2018 0:00:00","720","144","7559640","0","0","",
"29","L00056","FAK201805V00312","17/05/2018 0:00:00","21/05/2018 0:00:00","240","10,8","2323200","0","0","",
"29","L00056","FAK201805V00313","17/05/2018 0:00:00","21/05/2018 0:00:00","360","72","3779820","0","0","",
"29","L07083","FAK201907V00507","05/07/2019 0:00:00","01/01/1900 0:00:00","1680","312","12632400","0","0","",
"29","L00056","FAK201805V00314","17/05/2018 0:00:00","21/05/2018 0:00:00","840","42","9028800","0","0","",
"29","L00056","FAK201805V00315","17/05/2018 0:00:00","25/05/2018 0:00:00","768","34,56","6827040","0","0","",
"29","L00056","FAK201805V00316","17/05/2018 0:00:00","11/06/2018 0:00:00","768","38,4","7745760","0","0","",
"29","L07275","FAK201905V00378","17/05/2019 0:00:00","01/01/1900 0:00:00","6700","745","32087000","0","0","",
"29","LO7282","FAK201905V00420","29/05/2019 0:00:00","01/01/1900 0:00:00","5088","254,4","21978633,6","0","0","",
"29","L07106","FAK201807V00513","18/07/2018 0:00:00","30/08/2018 0:00:00","336","16,32","2252457,51","0","0","",
"29","L07106","FAK201806V00400","08/06/2018 0:00:00","10/06/2018 0:00:00","21431","425,82","55162250","0","0","",
"29","L07106","FAK201806V00401","08/06/2018 0:00:00","10/06/2018 0:00:00","318","14,875","2706880","0","0","",
"29","L00055","FAK201905V00355","14/05/2019 0:00:00","29/05/2019 0:00:00","1056","47,52","13367038,08","0","0","",
"29","L00055","FAK201903V00219","28/03/2019 0:00:00","28/03/2019 0:00:00","576","28,8","2471040","0","0","",
"29","L00055","FAK201902V00072","28/02/2019 0:00:00","27/03/2019 0:00:00","672","30,24","4588742,4","0","0","",
"29","L00055","FAK201812V01186","31/12/2018 0:00:00","16/01/2019 0:00:00","768","34,56","4991999,23","0","0","",
"29","L00055","FAK201810V00879","10/10/2018 0:00:00","23/10/2018 0:00:00","624","29,52","3724799,76","0","0","",
"29","L00055","FAK201809V00810","27/09/2018 0:00:00","23/10/2018 0:00:00","192","9,12","1506335,42","0","0","",
"29","L00055","FAK201809V00799","25/09/2018 0:00:00","23/10/2018 0:00:00","624","30,48","3442560","0","0","",
"29","L07088","FAK201805V00343","24/05/2018 0:00:00","30/05/2018 0:00:00","240","11,52","1583327,33","0","0","",
"29","L07088","FAK201805V00344","24/05/2018 0:00:00","30/05/2018 0:00:00","96","4,8","1131066,02","0","0","",
"29","L07273","FAK201905V00329","27/05/2019 0:00:00","29/05/2019 0:00:00","96","4,8","636768","0","0","",
"29","L07273","FAK201905V00339","27/05/2019 0:00:00","29/05/2019 0:00:00","96","4,8","636768","0","0","",
"29","L00055","FAK201808V00685","28/08/2018 0:00:00","29/08/2018 0:00:00","288","14,16","1494240","0","0","",
"29","L00055","FAK201808V00605","13/08/2018 0:00:00","29/08/2018 0:00:00","96","4,32","881760","0","0","",
"29","L00055","FAK201807V00502","13/07/2018 0:00:00","20/07/2018 0:00:00","1056","52,8","4530240","0","0","",
"29","L00055","FAK201805V00273","07/05/2018 0:00:00","16/05/2018 0:00:00","480","24","2059200","0","0","",
"29","L00055","FAK201805V00274","07/05/2018 0:00:00","16/05/2018 0:00:00","200","20","902000","0","0","",
"29","L00055","FAK201805V00268","07/05/2018 0:00:00","08/05/2018 0:00:00","168","8,4","1647360","0","0","",
"29","L07106","FAK201805V00377","31/05/2018 0:00:00","11/06/2018 0:00:00","203255","4889,385","739994117,5","0","0","",
"29","L07106","FAK201805V00346","24/05/2018 0:00:00","04/07/2018 0:00:00","96","4,32","919590,15","0","0","",
"29","L07106","FAK201805V00347","24/05/2018 0:00:00","04/07/2018 0:00:00","48","2,4","536696,42","0","0","",
"29","L07106","FAK201805V00245","02/05/2018 0:00:00","30/08/2018 0:00:00","720","36","3318685,92","0","0","",
"29","L07083","FAK201804V00183","11/04/2018 0:00:00","04/07/2018 0:00:00","6240","296,4","42463209,36","0","0","",
"29","L07083","FAK201804V00175","05/04/2018 0:00:00","06/04/2018 0:00:00","3840","172,8","39283200","0","0","",
"29","L07083","FAK201803V00169","29/03/2018 0:00:00","05/04/2018 0:00:00","9040","937,6","64213618,48","0","0","",
"29","L07106","FAK201805V00246","02/05/2018 0:00:00","30/08/2018 0:00:00","144","28,8","1965744","0","0","",
"29","LO7289","FAK201907V00558","26/07/2019 0:00:00","29/07/2019 0:00:00","23280","890,4","43956000","0","0","",
"29","LO7289","FAK201907V00559","26/07/2019 0:00:00","29/07/2019 0:00:00","7860","198,6","12533400","0","0","",
"29","LO7289","FAK201907V00554","25/07/2019 0:00:00","27/07/2019 0:00:00","9880","1272,4","60827360","0","0","",
"29","LO7289","FAK201907V00532","19/07/2019 0:00:00","26/07/2019 0:00:00","12540","173,4","13111560","0","0","",
"29","L07273","FAK201905V00340","27/05/2019 0:00:00","29/05/2019 0:00:00","96","4,8","636768","0","0","",
"29","L07273","FAK201905V00341","27/05/2019 0:00:00","29/05/2019 0:00:00","96","4,8","636768","0","0","",
"29","L07273","FAK201905V00389","22/05/2019 0:00:00","29/05/2019 0:00:00","304","35,2","2526726,4","0","0","",
"29","L07273","FAK201905V00390","22/05/2019 0:00:00","29/05/2019 0:00:00","160","40","2337808","0","0","",
"29","L07106","FAK201804V00242","30/04/2018 0:00:00","15/05/2018 0:00:00","1872","93,6","8628583,39","0","0","",
"29","L07106","FAK201804V00181","09/04/2018 0:00:00","09/04/2018 0:00:00","4","0,195","31223,5","0","0","",
"29","L07106","FAK201802V00092","13/02/2018 0:00:00","26/02/2018 0:00:00","2448","122,4","26027744","0","10000000","",
"29","L00058","FAK201905V00358","14/05/2019 0:00:00","29/05/2019 0:00:00","1296","60,24","9996959,81","0","0","",
"29","L00058","FAK201905V00320","02/05/2019 0:00:00","29/05/2019 0:00:00","816","40,56","3918719,9","0","0","",
"29","L07106","FAK201802V00093","13/02/2018 0:00:00","26/02/2018 0:00:00","672","33,6","7007616","0","0","",
"29","L07106","FAK201801V00034","18/01/2018 0:00:00","31/01/2018 0:00:00","200","200","7999998,6","0","0","",
"29","L07106","FAK201801V00003","05/01/2018 0:00:00","05/01/2018 0:00:00","516","44,76","5730275,76","0","1103200","",
"29","L00058","FAK201904V00298","29/04/2019 0:00:00","29/04/2019 0:00:00","624","29,04","6746877,98","0","0","",
"29","L00058","FAK201903V00190","28/03/2019 0:00:00","28/03/2019 0:00:00","1152","55,68","6594720","0","0","",
"29","L00058","FAK201902V00114","28/02/2019 0:00:00","27/03/2019 0:00:00","1008","47,76","6705600","0","0","",
"29","L00058","FAK201812V01184","28/12/2018 0:00:00","17/01/2019 0:00:00","1008","47,76","6405599,9","0","0","",
"29","L00058","FAK201812V01105","07/12/2018 0:00:00","17/01/2019 0:00:00","1008","47,76","6405599,9","0","0","",
"29","L07083","FAK201803V00161","23/03/2018 0:00:00","04/04/2018 0:00:00","16320","650,4","43677609,36","0","0","",
"29","L07083","FAK201803V00154","20/03/2018 0:00:00","26/03/2018 0:00:00","4800","240","19392014,4","0","0","",
"29","L07083","FAK201803V00150","19/03/2018 0:00:00","20/03/2018 0:00:00","40320","403,2","33264000","0","0","",
"29","L07083","FAK201803V00139","14/03/2018 0:00:00","19/03/2018 0:00:00","5952","267,84","62198400","0","0","",
"29","L07182","FAK201903V00214","28/03/2019 0:00:00","28/04/2019 0:00:00","9600","2400","99264000","0","0","",
"29","L07182","FAK201902V00120","28/02/2019 0:00:00","28/03/2019 0:00:00","8000","2000","82720000","0","0","",
"29","L07182","FAK201902V00119","28/02/2019 0:00:00","28/03/2019 0:00:00","12800","3200","132352000","0","0","",
"29","L07182","FAK201902V00118","28/02/2019 0:00:00","28/03/2019 0:00:00","12800","3200","132352000","0","0","",
"29","L07143","FAK201805V00253","04/05/2018 0:00:00","21/05/2018 0:00:00","18500","2885","118362310","0","0","",
"29","L07143","FAK201805V00254","04/05/2018 0:00:00","21/05/2018 0:00:00","12480","328,8","35178792","0","0","",
"29","L07143","FAK201805V00255","04/05/2018 0:00:00","25/06/2018 0:00:00","14016","690,72","71731440","0","0","",
"29","L07143","FAK201804V00233","30/04/2018 0:00:00","21/06/2018 0:00:00","712","167,2","6726368","0","0","",
"29","L07143","FAK201804V00219","30/04/2018 0:00:00","28/05/2018 0:00:00","3984","196,08","21321273,6","0","0","",
"29","L07143","FAK201804V00232","27/04/2018 0:00:00","21/06/2018 0:00:00","240","11,04","2053022,4","0","0","",
"29","L07143","FAK201804V00202","19/04/2018 0:00:00","21/05/2018 0:00:00","3200","800","33119680","0","0","",
"29","L07143","FAK201804V00203","19/04/2018 0:00:00","21/05/2018 0:00:00","4272","204,72","30476160","0","0","",
"29","L07182","FAK201902V00117","28/02/2019 0:00:00","28/03/2019 0:00:00","21120","2733,6","126321360","0","0","",
"29","L07182","FAK201902V00058","04/02/2019 0:00:00","27/03/2019 0:00:00","29760","2923,2","135537600","0","0","",
"29","L07182","FAK201902V00060","04/02/2019 0:00:00","27/03/2019 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201902V00061","04/02/2019 0:00:00","27/03/2019 0:00:00","11200","2800","115808000","0","0","",
"29","L07182","FAK201902V00059","04/02/2019 0:00:00","27/03/2019 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201812V01175","27/12/2018 0:00:00","07/01/2019 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201812V01176","27/12/2018 0:00:00","21/01/2019 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201812V01177","27/12/2018 0:00:00","21/01/2019 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201812V01178","27/12/2018 0:00:00","21/01/2019 0:00:00","6720","1286,4","66897600","0","0","",
"29","L07182","FAK201811V01089","30/11/2018 0:00:00","20/12/2018 0:00:00","10800","1080","47520000","0","0","",
"29","L07182","FAK201811V01053","22/11/2018 0:00:00","20/12/2018 0:00:00","14384","3405,2","149501968","0","0","",
"29","L07182","FAK201811V01054","22/11/2018 0:00:00","20/12/2018 0:00:00","20400","3480","146784000","0","0","",
"29","L07182","FAK201811V01055","22/11/2018 0:00:00","20/12/2018 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201811V01056","22/11/2018 0:00:00","20/12/2018 0:00:00","9600","2400","99264000","0","0","",
"29","L00058","FAK201810V00914","23/10/2018 0:00:00","07/11/2018 0:00:00","624","28,08","5049599,81","0","0","",
"29","L00058","FAK201809V00768","19/09/2018 0:00:00","26/09/2018 0:00:00","576","25,92","4768799,9","0","0","",
"29","L00058","FAK201806V00382","04/06/2018 0:00:00","11/06/2018 0:00:00","360","36","3779820","0","0","",
"29","L00027","FAK201905V00415","31/05/2019 0:00:00","10/06/2019 0:00:00","1584","78,48","15206400","0","0","",
"29","L00027","FAK201903V00180","27/03/2019 0:00:00","27/03/2019 0:00:00","720","32,4","4679999,28","0","0","",
"29","L00027","FAK201903V00181","27/03/2019 0:00:00","27/03/2019 0:00:00","144","6,48","1425600","0","0","",
"29","L00027","FAK201902V00128","28/02/2019 0:00:00","11/03/2019 0:00:00","1680","75,6","10919998,32","0","0","",
"29","L00027","FAK201901V00012","15/01/2019 0:00:00","11/03/2019 0:00:00","1872","84,24","13147198,42","0","0","",
"29","L00027","FAK201812V01138","17/12/2018 0:00:00","31/12/2018 0:00:00","1680","75,6","11299198,42","0","0","",
"29","L00027","FAK201811V00993","06/11/2018 0:00:00","07/11/2018 0:00:00","1680","75,6","10919998,32","0","0","",
"29","L00027","FAK201810V00851","04/10/2018 0:00:00","15/10/2018 0:00:00","1488","67,2","9781630,32","0","0","",
"29","L00027","FAK201809V00727","10/09/2018 0:00:00","15/10/2018 0:00:00","1440","67,2","8299199,04","0","0","",
"29","L00027","FAK201808V00606","13/08/2018 0:00:00","14/08/2018 0:00:00","1920","96","8236800","0","0","",
"29","L00027","FAK201807V00504","17/07/2018 0:00:00","20/07/2018 0:00:00","1920","96","8236800","0","0","",
"29","L00027","FAK201806V00384","04/06/2018 0:00:00","11/06/2018 0:00:00","528","26,16","2523840","0","0","",
"29","L00027","FAK201805V00262","04/05/2018 0:00:00","15/05/2018 0:00:00","1776","88,32","8015040","0","0","",
"29","LO7290","FAK201907V00526","15/07/2019 0:00:00","29/07/2019 0:00:00","54120","7779,5","342640760","0","0","",
"29","LO7290","FAK201907V00508","09/07/2019 0:00:00","23/07/2019 0:00:00","52530","7607,3","334874540","0","0","",
"29","L07261","FAK201903V00227","29/03/2019 0:00:00","29/04/2019 0:00:00","25200","3600","158004000","0","0","",
"29","L00026","FAK201805V00257","04/05/2018 0:00:00","08/05/2018 0:00:00","432","9,36","1267200","0","0","",
"29","LO7290","FAK201906V00475","27/06/2019 0:00:00","27/07/2019 0:00:00","70520","8076,75","359074760","0","0","",
"29","LO7290","FAK201906V00451","21/06/2019 0:00:00","21/07/2019 0:00:00","67700","8255,5","367719000","0","0","",
"29","L07262","FAK201908V00662","29/08/2019 0:00:00","05/09/2019 0:00:00","23360","3128","153736000","0","0","",
"29","L07261","FAK201901V00039","30/01/2019 0:00:00","06/05/2019 0:00:00","46240","4966,6","224276800","0","0","",
"29","L07261","FAK201811V01031","19/11/2018 0:00:00","30/11/2018 0:00:00","26600","2380","108015600","0","0","",
"29","L07262","FAK201907V00545","24/07/2019 0:00:00","08/08/2019 0:00:00","4800","240","21120000","0","0","",
"29","L07262","FAK201906V00468","30/06/2019 0:00:00","13/07/2019 0:00:00","15600","2880","129228000","0","0","",
"29","L07194","FAK201908V00625","20/08/2019 0:00:00","23/08/2019 0:00:00","6400","1600","68288000","0","0","",
"29","L07194","FAK201907V00518","11/07/2019 0:00:00","11/08/2019 0:00:00","3200","800","34144000","0","0","",
"29","L07194","FAK201905V00359","14/05/2019 0:00:00","14/08/2019 0:00:00","3200","800","34144000","0","0","",
"29","L07194","FAK201808V00629","20/08/2018 0:00:00","03/09/2018 0:00:00","8320","2080","86028800","0","0","",
"29","L07194","FAK201807V00505","17/07/2018 0:00:00","02/08/2018 0:00:00","288","12,96","2914560","0","0","",
"29","L07263","FAK201801V00045","24/01/2018 0:00:00","18/04/2018 0:00:00","480","22,2","1950960","0","0","",
"29","L07263","FAK201801V00044","22/01/2018 0:00:00","18/04/2018 0:00:00","35528","1105,5784","60055099,5","0","0","",
"29","L07263","FAK201801V00035","18/01/2018 0:00:00","18/04/2018 0:00:00","5580","612,2","27867840","0","0","",
"29","LO7291","FAK201905V00353","31/05/2019 0:00:00","30/06/2019 0:00:00","28776","2791,68","151760400","0","0","",
"29","L07261","FAK201811V01032","19/11/2018 0:00:00","30/11/2018 0:00:00","9000","2250","96030000","0","0","",
"29","L07261","FAK201810V00905","31/10/2018 0:00:00","30/11/2018 0:00:00","37000","3650","162558000","0","0","",
"29","L07261","FAK201810V00904","18/10/2018 0:00:00","30/11/2018 0:00:00","20600","1931","92642000","0","0","",
"29","L07219","FAK201804V00230","27/04/2018 0:00:00","21/05/2018 0:00:00","3200","800","33088000","0","0","",
"29","L07219","FAK201803V00166","29/03/2018 0:00:00","27/04/2018 0:00:00","3120","153,6","17793600","0","0","",
"29","L07219","FAK201802V00113","28/02/2018 0:00:00","26/04/2018 0:00:00","5704","165,32","10113840","0","0","",
"29","L07219","FAK201801V00056","25/01/2018 0:00:00","08/02/2018 0:00:00","3280","712","28212800","0","0","",
"29","L07187","FAK201902V00135","27/02/2019 0:00:00","27/03/2019 0:00:00","96","19,2","2332799,04","0","0","",
"29","L07187","FAK201812V01183","28/12/2018 0:00:00","10/01/2019 0:00:00","192","23,52","1926719,52","0","0","",
"29","L07187","FAK201811V00995","07/11/2018 0:00:00","30/11/2018 0:00:00","192","23,52","1926672","0","0","",
"29","L07187","FAK201809V00795","25/09/2018 0:00:00","23/10/2018 0:00:00","192","23,52","1926672","0","0","",
"29","L07187","FAK201808V00575","03/08/2018 0:00:00","20/08/2018 0:00:00","192","23,52","1926672","0","0","",
"29","L07261","FAK201809V00792","24/09/2018 0:00:00","16/11/2018 0:00:00","25248","1262,22","60086400","0","0","",
"29","L07261","FAK201809V00793","24/09/2018 0:00:00","16/11/2018 0:00:00","19400","2750","120758000","0","0","",
"29","L07261","FAK201807V00557","31/07/2018 0:00:00","31/08/2018 0:00:00","6000","1500","64020000","0","0","",
"29","L07262","FAK201906V00469","26/06/2019 0:00:00","26/07/2019 0:00:00","19680","3264","147576000","0","0","",
"29","L07262","FAK201903V00183","27/03/2019 0:00:00","27/04/2019 0:00:00","9600","2400","102432000","0","0","",
"29","L07262","FAK201902V00097","15/02/2019 0:00:00","15/04/2019 0:00:00","8400","1560","67452000","0","0","",
"29","L07262","FAK201901V00044","31/01/2019 0:00:00","15/02/2019 0:00:00","12400","2080","95084000","0","0","",
"29","L07262","FAK201901V00007","09/01/2019 0:00:00","02/04/2019 0:00:00","20800","3040","133232000","0","0","",
"29","L07262","FAK201812V01141","18/12/2018 0:00:00","18/02/2019 0:00:00","9600","2400","102432000","0","0","",
"29","L07261","FAK201807V00550","26/07/2018 0:00:00","26/08/2018 0:00:00","35000","2380","110048400","0","0","",
"29","L07261","FAK201806V00385","04/06/2018 0:00:00","17/07/2018 0:00:00","13100","1070","48547400","0","0","",
"29","L07261","FAK201805V00370","31/05/2018 0:00:00","17/07/2018 0:00:00","26300","2515","112761000","0","0","",
"29","L07261","FAK201804V00218","30/04/2018 0:00:00","25/05/2018 0:00:00","26600","2870","127912400","0","0","",
"29","L07261","FAK201804V00212","20/04/2018 0:00:00","25/05/2018 0:00:00","21600","2600","115033600","0","0","",
"29","L07262","FAK201811V01082","29/11/2018 0:00:00","18/02/2019 0:00:00","20400","3480","151140000","0","0","",
"29","L07262","FAK201811V01022","14/11/2018 0:00:00","18/02/2019 0:00:00","13800","1050","48153600","0","0","",
"29","L07261","FAK201803V00167","29/03/2018 0:00:00","14/05/2018 0:00:00","10960","1348","59565440","0","0","",
"29","L07261","FAK201801V00049","24/01/2018 0:00:00","28/02/2018 0:00:00","72000","6450","268785000","0","0","",
"29","L07194","FAK201807V00506","17/07/2018 0:00:00","02/08/2018 0:00:00","480","120","4963200","0","0","",
"29","L07194","FAK201807V00462","03/07/2018 0:00:00","17/07/2018 0:00:00","3360","157,2","22149600","0","0","",
"29","L07194","FAK201807V00463","03/07/2018 0:00:00","17/07/2018 0:00:00","2080","304","12953600","0","0","",
"29","L07194","FAK201807V00468","03/07/2018 0:00:00","03/08/2018 0:00:00","2160","97,2","19066080","0","0","",
"29","L07194","FAK201806V00443","29/06/2018 0:00:00","09/07/2018 0:00:00","2160","99,6","18348000","0","0","",
"29","L07194","FAK201806V00444","29/06/2018 0:00:00","09/07/2018 0:00:00","720","72","3168000","0","0","",
"29","L07194","FAK201806V00407","11/06/2018 0:00:00","17/07/2018 0:00:00","2280","516","21436800","0","0","",
"29","L07194","FAK201806V00408","11/06/2018 0:00:00","17/07/2018 0:00:00","4608","219,36","28733760","0","0","",
"29","L07194","FAK201805V00292","09/05/2018 0:00:00","25/05/2018 0:00:00","720","32,4","6890400","0","0","",
"29","L07194","FAK201805V00290","09/05/2018 0:00:00","25/05/2018 0:00:00","4608","220,56","29842560","0","0","",
"29","L07194","FAK201805V00289","09/05/2018 0:00:00","25/05/2018 0:00:00","3968","992","41029120","0","0","",
"29","L07194","FAK201804V00204","19/04/2018 0:00:00","07/05/2018 0:00:00","3680","920","38051200","0","0","",
"29","L00054","FAK201905V00357","14/05/2019 0:00:00","29/05/2019 0:00:00","960","48","4118400","0","0","",
"29","L00054","FAK201903V00166","11/03/2019 0:00:00","11/03/2019 0:00:00","960","48","4118400","0","0","",
"29","L00054","FAK201901V00030","24/01/2019 0:00:00","02/04/2019 0:00:00","960","48","4118400","0","0","",
"29","L00054","FAK201812V01169","27/12/2018 0:00:00","17/01/2019 0:00:00","480","24","2059200","0","0","",
"29","L00054","FAK201811V01087","30/11/2018 0:00:00","30/11/2018 0:00:00","960","48","4118400","0","0","",
"29","L00054","FAK201810V00852","05/10/2018 0:00:00","26/10/2018 0:00:00","960","48","4118400","0","0","",
"29","L07182","FAK201909V00716","23/09/2019 0:00:00","01/01/1900 0:00:00","20400","3480","146784000","0","0","",
"29","L07182","FAK201909V00717","23/09/2019 0:00:00","01/01/1900 0:00:00","20400","3480","146784000","0","0","",
"29","L07182","FAK201909V00718","23/09/2019 0:00:00","01/01/1900 0:00:00","12800","3200","132352000","0","0","",
"29","L07182","FAK201909V00697","12/09/2019 0:00:00","01/01/1900 0:00:00","19200","2640","112992000","0","0","",
"29","L07182","FAK201909V00698","12/09/2019 0:00:00","01/01/1900 0:00:00","11200","2800","115808000","0","0","",
"29","L07182","FAK201908V00637","22/08/2019 0:00:00","26/08/2019 0:00:00","63200","12560","525184000","0","0","",
"29","L07182","FAK201907V00575","30/07/2019 0:00:00","06/08/2019 0:00:00","20800","3040","129536000","0","0","",
"29","L07182","FAK201907V00576","30/07/2019 0:00:00","07/08/2019 0:00:00","12800","3200","132352000","0","0","",
"29","L00039","FAK201906V00467","26/06/2019 0:00:00","01/01/1900 0:00:00","75","37,5","2624999,85","0","0","",
"29","L07182","FAK201907V00577","30/07/2019 0:00:00","15/08/2019 0:00:00","12800","3200","132352000","0","0","",
"29","L07182","FAK201907V00529","18/07/2019 0:00:00","09/08/2019 0:00:00","14400","1440","63360000","0","0","",
"29","L07182","FAK201907V00495","02/07/2019 0:00:00","16/07/2019 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201907V00496","02/07/2019 0:00:00","17/07/2019 0:00:00","6400","1600","66176000","0","0","",
"29","L07182","FAK201907V00494","01/07/2019 0:00:00","28/07/2019 0:00:00","14400","3600","148896000","0","0","",
"29","L07182","FAK201905V00426","29/05/2019 0:00:00","29/07/2019 0:00:00","12800","3200","132352000","0","0","",
"29","L07241","FAK201810V00876","09/10/2018 0:00:00","16/11/2018 0:00:00","12192","60","12071891,04","0","0","",
"29","L07278","FAK201904V00299","30/04/2019 0:00:00","01/01/1900 0:00:00","2400","120","10296000","0","0","",
"29","L07241","FAK201804V00240","30/04/2018 0:00:00","16/05/2018 0:00:00","216","43,2","3455998,92","0","0","",
"29","L07241","FAK201804V00243","30/04/2018 0:00:00","16/05/2018 0:00:00","5000","9","3750010","0","0","",
"29","L07200","FAK201809V00831","28/09/2018 0:00:00","07/11/2018 0:00:00","4800","1200","49632000","0","0","",
"29","L07200","FAK201808V00694","30/08/2018 0:00:00","07/11/2018 0:00:00","13600","3400","140624000","0","0","",
"29","L07200","FAK201808V00695","30/08/2018 0:00:00","07/11/2018 0:00:00","13600","3400","140624000","0","0","",
"29","L07200","FAK201808V00696","30/08/2018 0:00:00","07/11/2018 0:00:00","12800","3200","132352000","0","0","",
"29","L07200","FAK201807V00522","19/07/2018 0:00:00","02/08/2018 0:00:00","4800","240","20592000","0","0","",
"29","L07200","FAK201807V00523","19/07/2018 0:00:00","02/08/2018 0:00:00","10400","1520","64768000","0","0","",
"29","L07275","FAK201901V00042","30/01/2019 0:00:00","27/03/2019 0:00:00","12000","1920","81312000","0","0","",
"29","L07275","FAK201812V01156","21/12/2018 0:00:00","15/01/2019 0:00:00","6900","525","23463000","0","0","",
"29","L00052","FAK201902V00089","28/02/2019 0:00:00","27/03/2019 0:00:00","288","12,96","1871999,71","0","0","",
"29","L07275","FAK201811V01026","16/11/2018 0:00:00","30/11/2018 0:00:00","5520","846","35785200","0","0","",
"29","L07083","FAK201803V00133","08/03/2018 0:00:00","19/03/2018 0:00:00","4080","228","30732005,04","0","0","",
"29","L00052","FAK201812V01143","18/12/2018 0:00:00","25/01/2019 0:00:00","624","28,08","4055999,38","0","0","",
"29","L07085","FAK201811V01059","26/11/2018 0:00:00","30/11/2018 0:00:00","33","33","1320000,13","0","0","",
"29","L07085","FAK201809V00823","28/09/2018 0:00:00","28/09/2018 0:00:00","7","7","280000,03","0","280000","",
"29","L00052","FAK201812V01103","06/12/2018 0:00:00","25/01/2019 0:00:00","336","15,12","2552159,81","0","0","",
"29","L07083","FAK201803V00121","06/03/2018 0:00:00","19/03/2018 0:00:00","4320","208,8","26260808,64","0","0","",
"29","L07085","FAK201809V00824","28/09/2018 0:00:00","28/09/2018 0:00:00","3","3","284999,98","0","285000","",
"29","L07085","FAK201807V00535","23/07/2018 0:00:00","02/08/2018 0:00:00","3","3","120000,01","0","0","",
"29","L07085","FAK201807V00519","19/07/2018 0:00:00","20/07/2018 0:00:00","5","5","200000,02","0","200000","",
"29","L07083","FAK201802V00083","28/02/2018 0:00:00","19/03/2018 0:00:00","38160","525,6","46483208,64","0","0","",
